Epoch,Train Loss,Train Acc,Train F1,Val Loss,Val Acc,Val F1,Val Precision,Val Recall
1,0.6345163597302004,0.6503420957868203,0.6333867177203838,0.6560055494308472,0.5598705501618123,0.4409968421221367,0.6593949082018853,0.5598705501618123
2,0.5581144480542704,0.7162405473532589,0.7075512102106651,0.5942546010017395,0.6472491909385113,0.6058317166852405,0.707142906783607,0.6472491909385113
3,0.5342633270404555,0.7356859920777817,0.7304985428976656,0.5693054676055909,0.6601941747572816,0.6271949419663353,0.7093636886438212,0.6601941747572816
4,0.5040185864676129,0.7482895210658984,0.7435046182798322,0.562891709804535,0.6699029126213593,0.6370534451880479,0.7259440248215036,0.6699029126213593
5,0.47969184612685983,0.7644940583363342,0.7597544613479573,0.4921876788139343,0.7475728155339806,0.7390228267160156,0.7670109501491665,0.7475728155339806
6,0.47945950112559577,0.7695354699315808,0.7670202507594169,0.4930257260799408,0.7572815533980582,0.7487436514715163,0.7790941092266058,0.7572815533980582
7,0.4531983489340002,0.7850198055455527,0.7833055423690064,0.47628908753395083,0.7831715210355987,0.7755443286478881,0.8083865101232619,0.7831715210355987
8,0.44112924418666144,0.7911415196254952,0.788477529271878,0.45883952379226683,0.7864077669902912,0.7816557149678269,0.7997874704149157,0.7864077669902912
9,0.42866418781605636,0.7965430320489737,0.7950654586504213,0.46317218542099,0.8025889967637541,0.7991589813804496,0.8128170419297541,0.8025889967637541
10,0.4111473492600701,0.814548073460569,0.8136941006704056,0.44663944840431213,0.7961165048543689,0.79136674117793,0.8112074069216194,0.7961165048543689
11,0.40192597765814175,0.8116672668347137,0.8107104985315094,0.4393716514110565,0.8058252427184466,0.8059639506297747,0.8063728566050221,0.8058252427184466
12,0.41115759922699496,0.8113071660064818,0.8098533024191084,0.5252230405807495,0.7443365695792881,0.7290357963388424,0.7876899638524575,0.7443365695792881
13,0.38434492965990846,0.8235505941663666,0.8226400350700619,0.4257561147212982,0.8122977346278317,0.8095310016229905,0.8207691013389629,0.8122977346278317
14,0.39530335942452605,0.821750090025207,0.820579048733713,0.6643926560878753,0.6731391585760518,0.6347614989468743,0.7494443710864475,0.6731391585760518
15,0.36575379832224414,0.8361541231544832,0.8358971170136497,0.37880483865737913,0.8511326860841424,0.8510605665243636,0.8510600841254725,0.8511326860841424
16,0.36003006452863867,0.8386748289521065,0.8377102496553405,0.5733581066131592,0.7443365695792881,0.7271557725864513,0.7956670463784624,0.7443365695792881
17,0.34737004339694977,0.8534389629096147,0.8527177984980531,0.4950656592845917,0.7896440129449838,0.7842867246078006,0.8061896603301515,0.7896440129449838
18,0.3432689088989388,0.8476773496579042,0.847115968658352,0.4416350722312927,0.8090614886731392,0.804613297293617,0.8252049866995592,0.8090614886731392
19,0.343742217191241,0.8512783579402232,0.8507302483591,0.4017310321331024,0.8220064724919094,0.8217624014136324,0.8219516905036793,0.8220064724919094
20,0.32852522283792496,0.8505581562837594,0.8504016249915309,0.4424475133419037,0.8122977346278317,0.8085012991747951,0.8257288206256348,0.8122977346278317
21,0.32191423360597005,0.8577601728483976,0.8574011051557006,0.43075376749038696,0.8122977346278317,0.8088625757657029,0.823933200504094,0.8122977346278317
22,0.33038524707609956,0.859920777817789,0.8591410816784928,0.49767913818359377,0.7928802588996764,0.7858648834592948,0.8180130470262001,0.7928802588996764
23,0.2951031185009263,0.8703637018365142,0.8702851051114944,0.534721040725708,0.7605177993527508,0.7504340027242017,0.7892536663080925,0.7605177993527508
24,0.2902836711569266,0.8754051134317609,0.8751679437192379,0.47517337203025817,0.7799352750809061,0.7735722706428443,0.7987264696226036,0.7799352750809061
25,0.27863517505201424,0.8840475333093266,0.8838579505135499,0.5248094379901886,0.7864077669902912,0.7786099553089844,0.8134144673868454,0.7864077669902912
26,0.280145947906104,0.8829672308246309,0.882621847968989,0.6066428661346436,0.7540453074433657,0.7406024396315658,0.7942364000616428,0.7540453074433657
27,0.2813236317174001,0.8757652142599928,0.8753625159670095,0.48580785989761355,0.8155339805825242,0.8112365753514605,0.832203776588529,0.8155339805825242
28,0.2615254538303072,0.8858480374504861,0.8854946548045449,0.53861403465271,0.7864077669902912,0.7780237286534439,0.8162881972300553,0.7864077669902912
29,0.24461569298397412,0.9016924738926899,0.9014304356186011,0.4305583506822586,0.8220064724919094,0.819530758403127,0.8302098892208115,0.8220064724919094
30,0.2546281296421181,0.8876485415916456,0.887341093831472,0.5958415269851685,0.7896440129449838,0.7810897178469627,0.8215395947152915,0.7896440129449838
31,0.2394085279242559,0.905293482175009,0.9049302070809481,0.4315419286489487,0.8317152103559871,0.8306566355146358,0.834160274633911,0.8317152103559871
32,0.22191061113368382,0.9027727763773856,0.902689483730945,0.47553645372390746,0.8220064724919094,0.8189138356708973,0.8333624110353826,0.8220064724919094
33,0.210012844001705,0.9175369103348938,0.9175417826695379,0.49383809566497805,0.8058252427184466,0.8002108270378038,0.8273202062589493,0.8058252427184466
34,0.19862100735984065,0.9146561037090385,0.9143919028033979,0.47134805619716647,0.8284789644012945,0.8248384724442479,0.8440456043466644,0.8284789644012945
35,0.18745547414503314,0.9200576161325171,0.9200763754397985,0.5009585827589035,0.8122977346278317,0.8088625757657029,0.823933200504094,0.8122977346278317
36,0.19951520318334753,0.9196975153042852,0.9195060409140011,0.5500559866428375,0.7766990291262136,0.7682433670105703,0.803726378827024,0.7766990291262136
37,0.19190907630730758,0.9232985235866042,0.923168000046184,0.5457679629325867,0.8058252427184466,0.8010932883073026,0.8227476296656581,0.8058252427184466
38,0.18365025774321772,0.9261793302124595,0.9262665983146089,0.6469582557678223,0.7864077669902912,0.7786099553089844,0.8134144673868454,0.7864077669902912
39,0.18637371859089893,0.9283399351818509,0.9281986667379785,0.5997605502605439,0.7993527508090615,0.7930643847543793,0.8226469085334696,0.7993527508090615
40,0.17365516519004648,0.9283399351818509,0.9282920331561517,0.5442914068698883,0.8090614886731392,0.8037648759971143,0.8296729192195306,0.8090614886731392
41,0.1701590842144056,0.9359020525747209,0.9357800404104748,0.60455681681633,0.7864077669902912,0.7780237286534439,0.8162881972300553,0.7864077669902912
42,0.15754727714441039,0.9420237666546633,0.9419993326040662,0.474539640545845,0.8220064724919094,0.8207837216728677,0.8246580267832466,0.8220064724919094
43,0.15127339722080665,0.9427439683111272,0.9427198377891088,0.6038837492465973,0.8025889967637541,0.79664409244788,0.8249783716235701,0.8025889967637541
44,0.16021959161893887,0.9366222542311847,0.9365186313365987,0.5541068315505981,0.7961165048543689,0.7899766856428926,0.8177971036461377,0.7961165048543689
45,0.16292965750802646,0.9366222542311847,0.9365353614847987,0.5277345240116119,0.8220064724919094,0.8189138356708973,0.8333624110353826,0.8220064724919094
46,0.16068942015143958,0.9416636658264314,0.9416636658264314,0.526221078634262,0.8122977346278317,0.8095310016229905,0.8207691013389629,0.8122977346278317
47,0.1436343164267865,0.9445444724522867,0.944496964794687,0.5179549187421799,0.8252427184466019,0.8220444670922062,0.8376760984813816,0.8252427184466019
48,0.13682148436253722,0.9459848757652143,0.9459248330241196,0.5966258466243743,0.7993527508090615,0.7930643847543793,0.8226469085334696,0.7993527508090615
49,0.13951266429979692,0.9467050774216781,0.9467358960045882,0.5669810056686402,0.8122977346278317,0.8068704661365437,0.8344686404180357,0.8122977346278317
50,0.13731273983351208,0.9492257832193014,0.9492347405559196,0.5325673758983612,0.8252427184466019,0.8220444670922062,0.8376760984813816,0.8252427184466019
51,0.12302931567484682,0.9528267915016204,0.9527651953281806,0.5739405214786529,0.8058252427184466,0.8006619209249963,0.8249512741579993,0.8058252427184466
52,0.12569741235876625,0.9524666906733885,0.9524437425279098,0.5669624924659729,0.8155339805825242,0.8104169140989071,0.8367895183334904,0.8155339805825242
53,0.11695700240406123,0.9546272956427799,0.9545884257411077,0.5818188071250916,0.8252427184466019,0.8209839594765724,0.843828197120135,0.8252427184466019
54,0.12654131871055474,0.9499459848757652,0.9499430134067902,0.5366404175758361,0.8284789644012945,0.8258041652313767,0.838520320462329,0.8284789644012945
55,0.12014476057480682,0.9553474972992438,0.9552920949840537,0.5349382877349853,0.8317152103559871,0.8292346911102675,0.8411215439616578,0.8317152103559871
56,0.13144513659856535,0.9517464890169247,0.951723193172272,0.5366206526756286,0.8220064724919094,0.8198140818033826,0.8288410918787547,0.8220064724919094
57,0.12601555689153346,0.9513863881886928,0.9513354683707391,0.6460304439067841,0.7928802588996764,0.7858648834592948,0.8180130470262001,0.7928802588996764
58,0.11366900827058336,0.9593086064097948,0.9593013252154191,0.5814343512058258,0.8220064724919094,0.8174733823604466,0.841468820537924,0.8220064724919094
59,0.12061255095018582,0.9528267915016204,0.9528011107570997,0.5841024577617645,0.8155339805825242,0.8116187345155119,0.830154983521867,0.8155339805825242
60,0.11436209819194945,0.9553474972992438,0.9553733182741144,0.5995944201946258,0.8122977346278317,0.8077235120303925,0.829774485483817,0.8122977346278317
61,0.10819107277149503,0.9589485055815629,0.9589133375752878,0.5470904588699341,0.8220064724919094,0.819530758403127,0.8302098892208115,0.8220064724919094
62,0.10196871454404159,0.9629096146921138,0.9628707647569342,0.6443656265735627,0.8155339805825242,0.8104169140989071,0.8367895183334904,0.8155339805825242
63,0.11284280356697061,0.9567879006121714,0.9567563160535695,0.6389534711837769,0.8058252427184466,0.7997397271816573,0.8298620337250894,0.8058252427184466
64,0.10003793777220628,0.9668707238026647,0.9668707238026647,0.5365538120269775,0.8187702265372169,0.8166758917129167,0.8248523141727025,0.8187702265372169
65,0.09783326241780411,0.9632697155203457,0.9632428686455341,0.5759657442569732,0.8381877022653722,0.8355221896088909,0.8495866252636819,0.8381877022653722
66,0.10172701957212253,0.9632697155203457,0.9632428686455341,0.5573414444923401,0.8381877022653722,0.8355221896088909,0.8495866252636819,0.8381877022653722
67,0.10235892541029236,0.9639899171768095,0.9640025319470233,0.59693922996521,0.8187702265372169,0.8139511261966633,0.8391227526913059,0.8187702265372169
68,0.10450163441286846,0.9611091105509543,0.9611182367004425,0.6246108710765839,0.8155339805825242,0.8104169140989071,0.8367895183334904,0.8155339805825242
69,0.10089139424433763,0.965790421317969,0.9657842999598656,0.5599171340465545,0.8284789644012945,0.8254987871010464,0.8402108674039251,0.8284789644012945
70,0.09038748824968934,0.9665106229744328,0.9665005885090693,0.5887792885303498,0.8187702265372169,0.8151047026515262,0.8326486802946772,0.8187702265372169
71,0.10385126129470089,0.9625495138638819,0.9625360167157173,0.6401395678520203,0.7993527508090615,0.7935511879390638,0.8201717720998628,0.7993527508090615
72,0.10150236763398755,0.9600288080662586,0.960054172018078,0.5744656622409821,0.8220064724919094,0.8178598534093039,0.8392025664774989,0.8220064724919094
73,0.09974368585442955,0.9672308246308966,0.9672129853350845,0.6725866734981537,0.7993527508090615,0.7925566058511918,0.8252990608657764,0.7993527508090615
74,0.08498240355402231,0.9701116312567519,0.9701133972121032,0.5585787296295166,0.8122977346278317,0.8085012991747951,0.8257288206256348,0.8122977346278317
75,0.08727020169184967,0.9693914296002881,0.9693859525956693,0.5919502437114715,0.8155339805825242,0.8108360508099174,0.8344129884963694,0.8155339805825242
76,0.09255266028710386,0.9701116312567519,0.9701169040151868,0.5985482335090637,0.8187702265372169,0.8143537357534825,0.836801341301976,0.8187702265372169
77,0.08750126756389033,0.9726323370543752,0.9726387591595705,0.5686255812644958,0.8220064724919094,0.81822860347988,0.8371002939342657,0.8220064724919094
78,0.08773544244468212,0.9693914296002881,0.969359368974169,0.5946497440338134,0.8317152103559871,0.8286354127554578,0.8445475474700255,0.8317152103559871
79,0.08679269389672713,0.9715520345696795,0.9715570532192742,0.5706088364124298,0.8252427184466019,0.8220444670922062,0.8376760984813816,0.8252427184466019
80,0.08823994564061816,0.9715520345696795,0.9715469441771514,0.6129296123981476,0.8187702265372169,0.8143537357534825,0.836801341301976,0.8187702265372169
81,0.09022388789294795,0.9672308246308966,0.9672516185013071,0.5968617260456085,0.8155339805825242,0.8123288842407481,0.8265139546668396,0.8155339805825242
82,0.0827943513339216,0.9715520345696795,0.9715469441771514,0.6170969724655151,0.8090614886731392,0.8041987192593882,0.8273571564548149,0.8090614886731392
83,0.08642089807174423,0.9701116312567519,0.9700953602506815,0.593129688501358,0.8252427184466019,0.8209839594765724,0.843828197120135,0.8252427184466019
84,0.08271810018711469,0.9704717320849838,0.9704350950701,0.6023036122322083,0.8252427184466019,0.8213546758827674,0.8416171569337778,0.8252427184466019
85,0.08558791173114018,0.9668707238026647,0.966886123835319,0.582210099697113,0.8220064724919094,0.8189138356708973,0.8333624110353826,0.8220064724919094
86,0.08227186645804481,0.9719121353979114,0.9719121353979114,0.6018792986869812,0.8252427184466019,0.8213546758827674,0.8416171569337778,0.8252427184466019
87,0.08323805084960027,0.9744328411955347,0.9744313233948352,0.6136640310287476,0.8220064724919094,0.81822860347988,0.8371002939342657,0.8220064724919094
88,0.08938134427775037,0.9704717320849838,0.9704682179006586,0.5696959972381592,0.8220064724919094,0.8200808810670531,0.8276050300378481,0.8220064724919094
89,0.0893028440292586,0.9686712279438243,0.9686424059692704,0.5908943176269531,0.8252427184466019,0.8223639647776021,0.8359341220863961,0.8252427184466019
90,0.08736670313572342,0.9679510262873605,0.9679491236921174,0.5986568927764893,0.8284789644012945,0.825176955159822,0.8420507886527305,0.8284789644012945
91,0.07908389454876835,0.9711919337414476,0.9711919337414476,0.6015108525753021,0.8252427184466019,0.8223639647776021,0.8359341220863961,0.8252427184466019
92,0.08327428412369707,0.9726323370543752,0.9726323370543752,0.589496237039566,0.8187702265372169,0.8154535214289546,0.8308046494927379,0.8187702265372169
93,0.08639037160372193,0.9683111271155924,0.9682759020408168,0.601961100101471,0.8252427184466019,0.8217081061282575,0.8395685399637197,0.8252427184466019
94,0.08104232072152874,0.9751530428519986,0.9751333228475919,0.5905714988708496,0.8284789644012945,0.8254987871010464,0.8402108674039251,0.8284789644012945
95,0.08358950972218405,0.9693914296002881,0.9693968294131432,0.6005189180374145,0.8284789644012945,0.8248384724442479,0.8440456043466644,0.8284789644012945
96,0.08001557398926128,0.9744328411955347,0.9744432654119816,0.6008346199989318,0.8349514563106796,0.8314483414086159,0.850990914759063,0.8349514563106796
97,0.07924566815861246,0.9729924378826071,0.9729777351662785,0.6035353243350983,0.8317152103559871,0.8283115096049888,0.8464883996327622,0.8317152103559871
98,0.07823866411027583,0.9726323370543752,0.9726323370543752,0.6016455590724945,0.8187702265372169,0.8151047026515262,0.8326486802946772,0.8187702265372169
99,0.08341186781498519,0.9683111271155924,0.9683185632373975,0.608360105752945,0.8187702265372169,0.8147381823969442,0.8346455425139675,0.8187702265372169
100,0.07499288970773871,0.9776737486496219,0.9776763806915801,0.5988485932350158,0.8252427184466019,0.8220444670922062,0.8376760984813816,0.8252427184466019
