Epoch,Train Loss,Train Acc,Train F1,Val Loss,Val Acc,Val F1,Val Precision,Val Recall
1,0.6604674756526947,0.6118279569892473,0.5431042373165671,0.6617088437080383,0.6237942122186495,0.5191215707737566,0.689871382636656,0.6237942122186495
2,0.6571913429281928,0.617921146953405,0.5529707385625597,0.6547577738761902,0.6205787781350482,0.5250901576328898,0.6495088452061304,0.6205787781350482
3,0.6539379466663707,0.6204301075268818,0.5525878686422798,0.6516841769218444,0.6366559485530546,0.5606992974997264,0.6667472687682976,0.6366559485530546
4,0.6500608704306863,0.6232974910394266,0.5727393548127091,0.6592214941978455,0.6270096463022508,0.5252800295880319,0.6961755409014115,0.6270096463022508
5,0.643476589159532,0.6254480286738351,0.5870685028297293,0.6720375299453736,0.6302250803858521,0.5313693884873123,0.7018923324956993,0.6302250803858521
6,0.6498272635719993,0.6222222222222222,0.5659600280130319,0.6463890910148621,0.6334405144694534,0.5757114324971316,0.6363810229622635,0.6334405144694534
7,0.6449075449596752,0.635483870967742,0.5998006511742496,0.6446375846862793,0.6463022508038585,0.6064185011130349,0.645356534896917,0.6463022508038585
8,0.6397735977714712,0.6440860215053763,0.6100417730897479,0.6415748476982117,0.639871382636656,0.5905033817496397,0.641639565733009,0.639871382636656
9,0.6402297507632863,0.6336917562724015,0.6015287379667029,0.6426246523857116,0.6430868167202572,0.6018156138830086,0.6412221846682257,0.6430868167202572
10,0.6407236023382707,0.6311827956989248,0.5946611617501631,0.6421149730682373,0.6366559485530546,0.6025312570391768,0.6281506067835286,0.6366559485530546
11,0.6335797580805692,0.6394265232974911,0.6123074016843599,0.640693211555481,0.639871382636656,0.5778490187771899,0.6541638538592338,0.639871382636656
12,0.6408293057571758,0.6333333333333333,0.6029437236326791,0.6414398431777955,0.6334405144694534,0.5980748380539168,0.6240162392126332,0.6334405144694534
13,0.6325588659806685,0.6444444444444445,0.6113164394694863,0.6441994190216065,0.6430868167202572,0.599715498333892,0.6426405029941584,0.6430868167202572
14,0.6292806972156871,0.649820788530466,0.6180482866385574,0.6437313675880432,0.6463022508038585,0.6313703983261123,0.636863057637934,0.6463022508038585
15,0.6276593276045539,0.6516129032258065,0.6268922831149545,0.6372690677642823,0.6591639871382636,0.6146142331130724,0.6710549334121791,0.6591639871382636
16,0.6274463913657449,0.6426523297491039,0.6160327539582091,0.6407621383666993,0.6237942122186495,0.6003877785454785,0.6101092548037885,0.6237942122186495
17,0.6249640827829187,0.6508960573476702,0.621873103137692,0.6397596001625061,0.6559485530546624,0.6270189279035887,0.6525252211348508,0.6559485530546624
18,0.6288009760054675,0.649820788530466,0.6228904302416705,0.6406338572502136,0.617363344051447,0.5950635742680265,0.6025624876315964,0.617363344051447
19,0.6257140406153419,0.6501792114695341,0.6245363918757467,0.6485829949378967,0.6559485530546624,0.6286277319749461,0.6516459024878887,0.6559485530546624
20,0.6177932985804298,0.6548387096774193,0.6312199624076316,0.6395639300346374,0.6334405144694534,0.5831909421380261,0.6309372440184368,0.6334405144694534
21,0.6231335577639666,0.6444444444444445,0.6135990880470376,0.643724000453949,0.6270096463022508,0.6059871550732538,0.6141635695494216,0.6270096463022508
22,0.6165453547781165,0.6473118279569893,0.6258944352858063,0.6429801344871521,0.6495176848874598,0.6232707560638633,0.6426886614434733,0.6495176848874598
23,0.615423400293697,0.6612903225806451,0.638266888064458,0.6472026824951171,0.6205787781350482,0.6069566291712802,0.6086088348152928,0.6205787781350482
24,0.6161956489086151,0.6526881720430108,0.6345067914666495,0.6421111106872559,0.6270096463022508,0.6015013486536323,0.6139675024448519,0.6270096463022508
25,0.6143689494241368,0.6577060931899642,0.6358117868861711,0.6426278233528138,0.6495176848874598,0.6232707560638633,0.6426886614434733,0.6495176848874598
26,0.6167335577986457,0.6494623655913978,0.6225897199615553,0.6643575310707093,0.6302250803858521,0.6241789134687192,0.6228837028696143,0.6302250803858521
27,0.6118106950413097,0.6648745519713262,0.6455773000773554,0.6480175018310547,0.6430868167202572,0.6147446565347573,0.6349864184593415,0.6430868167202572
28,0.6087810844182968,0.6584229390681003,0.6359714832260832,0.6428063035011291,0.6334405144694534,0.6191452964376792,0.6225633265920762,0.6334405144694534
29,0.6057471104643561,0.6706093189964157,0.6527136492202876,0.6432344079017639,0.6270096463022508,0.6204963311072635,0.6192203941089341,0.6270096463022508
30,0.6068028963424943,0.6648745519713262,0.6450192258605149,0.6475690722465515,0.6302250803858521,0.6185836858436615,0.6198443366365181,0.6302250803858521
31,0.5974636321718042,0.6738351254480287,0.6569520592465053,0.6476808428764343,0.639871382636656,0.6136956533728966,0.630235170660173,0.639871382636656
32,0.5962403064424341,0.6691756272401433,0.649575128844123,0.6520557045936585,0.6495176848874598,0.6384836674518183,0.6409002588643814,0.6495176848874598
33,0.5906211909922686,0.6763440860215054,0.6619556288272834,0.6485646724700928,0.6430868167202572,0.6285990088577392,0.6332839577537724,0.6430868167202572
34,0.5859027992595326,0.682078853046595,0.6658078353668053,0.6508886098861695,0.6334405144694534,0.6243887527927023,0.6243909724021274,0.6334405144694534
35,0.5879203487526287,0.6688172043010753,0.6536740409840138,0.6542191863059997,0.6495176848874598,0.6363972796223946,0.6405909203336856,0.6495176848874598
36,0.5753992484374479,0.6924731182795699,0.6796185202794024,0.6510747075080872,0.6527331189710611,0.6369119403139673,0.6441852156501076,0.6527331189710611
37,0.588401660323143,0.6738351254480287,0.6573311860505126,0.6524000287055969,0.6237942122186495,0.6159103481370064,0.6149364597566451,0.6237942122186495
38,0.5791563445871527,0.6985663082437276,0.6846178260896805,0.6559037804603577,0.6366559485530546,0.629897630925583,0.6290356819529861,0.6366559485530546
39,0.581803678788922,0.6913978494623656,0.6796026956445266,0.65431067943573,0.6463022508038585,0.6393114634362063,0.6389286187972053,0.6463022508038585
40,0.5808496908708052,0.6799283154121863,0.6658141102820144,0.6560057044029236,0.6334405144694534,0.6213710750544268,0.6231753381029412,0.6334405144694534
41,0.5737581808458675,0.6949820788530466,0.6818574714508435,0.6603157877922058,0.6527331189710611,0.6488497730281823,0.6476413417570166,0.6527331189710611
42,0.577652940695936,0.6899641577060932,0.6778023081838256,0.647719407081604,0.6527331189710611,0.6357069272312927,0.6442979163420542,0.6527331189710611
43,0.5726249096068469,0.6910394265232975,0.6796892426859173,0.6551709175109863,0.6655948553054662,0.6491992632597634,0.6591852345000496,0.6655948553054662
44,0.5774567167867314,0.6896057347670251,0.6760845554195005,0.6615297079086304,0.6366559485530546,0.6329406199738534,0.6314602933986595,0.6366559485530546
45,0.5741620504043319,0.6960573476702508,0.6867910132273769,0.6532971262931824,0.662379421221865,0.6399966622501518,0.6575431903645975,0.662379421221865
46,0.5651975856585936,0.7025089605734767,0.6889063355159432,0.6556939244270324,0.6752411575562701,0.6630837178152464,0.6692150293436467,0.6752411575562701
47,0.5603110986677083,0.7060931899641577,0.6943146956015565,0.6596131682395935,0.639871382636656,0.6327534900441373,0.6321592996065246,0.639871382636656
48,0.5529596223072573,0.7089605734767025,0.6991075483904694,0.6704068064689637,0.6688102893890675,0.6666094782563065,0.6655387573277983,0.6688102893890675
49,0.5515605949542739,0.7154121863799283,0.7043922072826309,0.6637550354003906,0.6559485530546624,0.6510608245434372,0.6501590776795017,0.6559485530546624
50,0.5503717030991208,0.7150537634408602,0.7066618534819993,0.660689401626587,0.662379421221865,0.6568590079497002,0.6563954848399678,0.662379421221865
51,0.5499867451461878,0.7168458781362007,0.7079580106150576,0.6699132919311523,0.6527331189710611,0.6441577658036128,0.6450029716096981,0.6527331189710611
