Epoch,Train Loss,Train Acc,Train F1,Val Loss,Val Acc,Val F1,Val Precision,Val Recall
1,0.6308000588958914,0.6431400792221822,0.6285614441222757,0.6216270565986634,0.656957928802589,0.6228202469601282,0.7065874109736506,0.656957928802589
2,0.5847110897302628,0.6942743968311127,0.68420730467903,0.5873522758483887,0.6925566343042071,0.6707072242382789,0.7321019002572401,0.6925566343042071
3,0.5525609329342842,0.7209218581202737,0.7142516289288001,0.5611330389976501,0.7411003236245954,0.7347910510764035,0.752479071484068,0.7411003236245954
4,0.5309939750216224,0.734605689593086,0.7307930144402348,0.591559112071991,0.6634304207119741,0.6282814237275043,0.7207470659336374,0.6634304207119741
5,0.5139479745518077,0.7479294202376665,0.7433518181108776,0.5640744805335999,0.6893203883495146,0.6678467358859611,0.7262298209793829,0.6893203883495146
6,0.4997158416292884,0.7590925459128556,0.7566761788030673,0.5587934613227844,0.6828478964401294,0.6596797897924647,0.7209645092313962,0.6828478964401294
7,0.49027000435374,0.7659344616492618,0.7628996227924074,0.6426091194152832,0.5889967637540453,0.5021794075989479,0.6826872317473434,0.5889967637540453
8,0.4756279641931707,0.7738566798703637,0.7703816406529745,0.6382490277290345,0.5922330097087378,0.5110026330314245,0.6771270487524794,0.5922330097087378
9,0.4663220759142529,0.7864602088584803,0.7844816202882489,0.696497631072998,0.5889967637540453,0.5054988016200357,0.6728262948969344,0.5889967637540453
10,0.462103090502999,0.7835794022326251,0.7806115774058817,0.5129898667335511,0.7799352750809061,0.7740835103816626,0.796608317091386,0.7799352750809061
11,0.4509036486799067,0.7915016204537271,0.7897251328313042,0.5082722842693329,0.7411003236245954,0.7294311675379637,0.7693221616349691,0.7411003236245954
12,0.4450512785803188,0.7907814187972633,0.7893710657197544,0.5673123240470886,0.6796116504854369,0.6514591709456662,0.7293145920881031,0.6796116504854369
13,0.43292873014103284,0.8098667626935542,0.8085686868814534,0.518228143453598,0.7411003236245954,0.7278072003933975,0.7751701737528943,0.7411003236245954
14,0.4265980977903713,0.8015844436442204,0.7993594785456759,0.4812235414981842,0.7766990291262136,0.7724001869061834,0.786888830578151,0.7766990291262136
15,0.42765662886879663,0.799063737846597,0.7972959787477973,0.5197755694389343,0.7475728155339806,0.7376644065904339,0.7716404932672953,0.7475728155339806
16,0.413430165160786,0.8195894850558156,0.8184957317615015,0.471943998336792,0.7896440129449838,0.7879411066043845,0.7923655550865344,0.7896440129449838
17,0.4095014638521455,0.8199495858840475,0.8188126050094097,0.4717159390449524,0.7993527508090615,0.7985109812663077,0.8001156870664852,0.7993527508090615
18,0.4051621576601809,0.8177889809146561,0.8168192835707222,0.4948291540145874,0.7572815533980582,0.7530643213694054,0.7648778473499548,0.7572815533980582
