Fold,Epoch,Train Loss,Train Acc,Train F1,Val Loss,Val Acc,Val F1,Val Precision,Val Recall
1,50,0.299546537704246,0.8746774788057501,0.8744308344876048,0.7778311371803284,0.7483443708609272,0.7488734476649953,0.751713649272467,0.7483443708609272
1,51,0.264513356394546,0.8986361960928861,0.8984687915756623,0.921640419960022,0.7086092715231788,0.7073065370413139,0.7163428673362447,0.7086092715231788
1,52,0.2702603631241377,0.8938444526354589,0.89363051155453,0.8557331681251525,0.7384105960264901,0.7382985090720434,0.7424940361746066,0.7384105960264901
1,53,0.26164107821708504,0.8934758569848876,0.893354256468496,0.8672582268714905,0.7350993377483444,0.7350020681577971,0.7417821827088815,0.7350993377483444
1,54,0.2498730878497279,0.8971618134906008,0.896955258550224,0.9011226534843445,0.7119205298013245,0.711431959738323,0.7194153198089999,0.7119205298013245
1,55,0.23209109261285427,0.9012163656468853,0.9010081316711793,0.9133352041244507,0.7218543046357616,0.7222014526810511,0.7343596800550443,0.7218543046357616
1,56,0.22340580994306608,0.9093254699594545,0.9092653854137129,0.9154985547065735,0.7218543046357616,0.7217287680114769,0.7333057247611361,0.7218543046357616
1,57,0.1958001207473666,0.925912274235164,0.925862158641498,0.9278593420982361,0.7317880794701986,0.7314475885999766,0.7383558177694911,0.7317880794701986
1,58,0.20275875423536743,0.914485809067453,0.9143991601024036,0.9278787612915039,0.7549668874172185,0.7545643515627156,0.7580305178310742,0.7549668874172185
1,59,0.19466499395148698,0.9237007003317361,0.9236657623032246,0.8892530083656311,0.7450331125827815,0.7442129446617576,0.7467242662318966,0.7450331125827815
1,60,0.20686996346989342,0.9126428308145964,0.912607489731003,0.9477820992469788,0.7284768211920529,0.7269399640449554,0.7315213236038184,0.7284768211920529
2,1,0.9780819305153781,0.5311463324732768,0.42401696866521116,1.1069289445877075,0.28807947019867547,0.20819364923291794,0.47825021740584656,0.28807947019867547
2,2,0.8562387824058533,0.5908588278658312,0.5588628439290688,1.072646701335907,0.4105960264900662,0.38849065178989245,0.5712686903588142,0.4105960264900662
2,3,0.8022048417911973,0.6336159233321047,0.6197273501512337,0.9409920930862427,0.5364238410596026,0.5357419659698254,0.6085525002334198,0.5364238410596026
2,4,0.7731999408367068,0.6420936232952451,0.6313021450135838,0.8492152094841003,0.6456953642384106,0.6411426732565219,0.6557246349219368,0.6456953642384106
2,5,0.7404261896776598,0.6638407666789532,0.6571149077367909,0.8830356240272522,0.5695364238410596,0.5737663164076862,0.6145184574088317,0.5695364238410596
2,6,0.7190340688062269,0.6774788057500921,0.670728169330838,0.8925363421440125,0.5562913907284768,0.5579869483820771,0.5951832306804655,0.5562913907284768
2,7,0.706347008084142,0.6822705492075194,0.6767641287558158,0.9085468649864197,0.5794701986754967,0.5772782243869305,0.6148640222969649,0.5794701986754967
2,8,0.6790123512578565,0.7025433099889421,0.6975820587399066,0.9638758659362793,0.5629139072847682,0.5672683720457883,0.619331527349115,0.5629139072847682
2,9,0.675012702165648,0.6999631404349429,0.6964038533990959,0.8692350625991822,0.5960264900662252,0.5957191241776945,0.6305588500690992,0.5960264900662252
2,10,0.6527264270671579,0.7084408403980833,0.7038311496095538,0.8783114075660705,0.5993377483443708,0.6017043572798478,0.6385532946405129,0.5993377483443708
2,11,0.6446371473545252,0.7176557316623664,0.7136729799038678,1.2422688007354736,0.4768211920529801,0.46977332964042334,0.6214327990530121,0.4768211920529801
2,12,0.6299129537371702,0.7202359012163656,0.7172665623848479,0.8248075008392334,0.6622516556291391,0.6627204931645914,0.6750539299762838,0.6622516556291391
2,13,0.6219087707441907,0.7323995576852194,0.7296050355178229,0.8422257542610169,0.6026490066225165,0.6018621202776078,0.6214742063313774,0.6026490066225165
2,14,0.618695470482804,0.7180243273129377,0.7140892378156977,0.8824660062789917,0.6357615894039735,0.637872428454467,0.6608749158904983,0.6357615894039735
2,15,0.6100110612636389,0.7368227054920752,0.7341999536624971,0.8835273504257202,0.5927152317880795,0.5934513625413004,0.63460630368351,0.5927152317880795
2,16,0.5839630968348924,0.7427202359012164,0.7398008791570282,0.8937960386276245,0.6158940397350994,0.6181957528066876,0.6694944587731497,0.6158940397350994
2,17,0.5772394004256226,0.7438260228529303,0.7410130720229636,0.8810974597930908,0.6324503311258278,0.6318778558648765,0.6758236580061995,0.6324503311258278
2,18,0.576397567987442,0.7537781054183561,0.7508453501867871,0.9095900297164917,0.5960264900662252,0.5998370228590433,0.6532982553063733,0.5960264900662252
2,19,0.5655009060405022,0.7574640619240693,0.7558315072134734,0.7720471858978272,0.6986754966887417,0.6988171916130055,0.6991801536990474,0.6986754966887417
2,20,0.5434178127798923,0.7582012532252119,0.7561316212545027,0.9202170133590698,0.6556291390728477,0.6589346372701242,0.6809848328441401,0.6556291390728477
2,21,0.5495325389296509,0.7626244010320679,0.7602487379801189,0.9292435765266418,0.6059602649006622,0.609408653433986,0.6627061739644521,0.6059602649006622
2,22,0.5226676997750305,0.771839292296351,0.7704674762088511,0.9044168710708618,0.6125827814569537,0.6148351124838839,0.6587160496631944,0.6125827814569537
2,23,0.528640785189562,0.7655731662366384,0.763613342837052,0.8744782328605651,0.6589403973509934,0.6589967383217762,0.6809038417595121,0.6589403973509934
2,24,0.5055891774421515,0.7766310357537781,0.775013693006551,0.8954532861709594,0.6225165562913907,0.620051546346483,0.6630974177824562,0.6225165562913907
2,25,0.48676213899324106,0.7943236269812016,0.7931281757354518,0.9117059946060181,0.6490066225165563,0.6518817871576916,0.686349336784761,0.6490066225165563
2,26,0.49402165343595106,0.7784740140066347,0.7773280162226726,0.8941695213317871,0.6589403973509934,0.6602096374843021,0.6919349643058126,0.6589403973509934
2,27,0.4792213287464408,0.7957980095834869,0.7945282111215418,0.8081764698028564,0.7185430463576159,0.7183418552083167,0.7191815341094348,0.7185430463576159
2,28,0.4607420529043952,0.8068558791006266,0.8057648742309096,0.9505834579467773,0.6357615894039735,0.6373747506750075,0.6625757307572818,0.6357615894039735
2,29,0.4660386221353398,0.7965352008846296,0.7954615728440712,0.8353748559951782,0.6821192052980133,0.6825514974201602,0.6891867440039382,0.6821192052980133
2,30,0.45647138565085654,0.8090674530040546,0.8081520359155238,0.8665332317352294,0.6920529801324503,0.6940017613433577,0.7045659664792486,0.6920529801324503
2,31,0.4549453106037406,0.80501290084777,0.8040940669569974,0.9075832605361939,0.652317880794702,0.6523499666307305,0.6623279033095388,0.652317880794702
2,32,0.45451086898182713,0.8053814964983413,0.8043323132363593,1.0633100986480712,0.6324503311258278,0.6305912425480211,0.6828640007604804,0.6324503311258278
2,33,0.41321558176085005,0.8234426833763362,0.8228262809314103,0.897422730922699,0.6556291390728477,0.656135025754231,0.670101901536106,0.6556291390728477
2,34,0.41139252033344537,0.8286030224843347,0.827759289789579,0.8757251381874085,0.6821192052980133,0.6839371669269598,0.6903969589959489,0.6821192052980133
2,35,0.4175945884266565,0.8274972355326207,0.8266376076765786,0.8880493998527527,0.7152317880794702,0.7138314903862903,0.7192822004080283,0.7152317880794702
2,36,0.3730827147184416,0.8485071876151862,0.8481392789193694,0.9012449383735657,0.7086092715231788,0.7103595423428982,0.7236760849752888,0.7086092715231788
2,37,0.3477614629407262,0.8544047180243273,0.8536872082693411,0.8806412220001221,0.7019867549668874,0.7026190787808985,0.7073427145171075,0.7019867549668874
2,38,0.3542372334835141,0.8433468485071877,0.8429150117449649,0.9160667896270752,0.7052980132450332,0.7069670751813624,0.714554060525363,0.7052980132450332
2,39,0.34674980924573057,0.8555105049760413,0.8551521041485385,0.8635086178779602,0.7119205298013245,0.7128188088343345,0.7199334706979351,0.7119205298013245
2,40,0.33831186315347983,0.8503501658680428,0.8500688774186556,0.9224429607391358,0.7152317880794702,0.7157113320628483,0.7179279791926114,0.7152317880794702
2,41,0.3221155987229458,0.8661997788426097,0.8657928344592052,1.0403660655021667,0.6490066225165563,0.6483536128426916,0.6703372956254531,0.6490066225165563
2,42,0.3238849431969399,0.8636196092886104,0.8632341229108023,0.9958452820777893,0.6821192052980133,0.6823899619438502,0.694607930700646,0.6821192052980133
2,43,0.3278913362774738,0.8595650571323259,0.8592904428066093,0.9179422974586486,0.7119205298013245,0.7126471563582998,0.7150541320739997,0.7119205298013245
2,44,0.30279359567997066,0.8720973092517508,0.8718175089311822,0.981213366985321,0.695364238410596,0.6962463841061451,0.7020472361962649,0.695364238410596
2,45,0.31664336490076644,0.875783265757464,0.8755413189136408,0.9183577179908753,0.7218543046357616,0.7225104525894956,0.7253840907522248,0.7218543046357616
2,46,0.3088016139213429,0.8720973092517508,0.8719229347533773,0.9763286590576172,0.7086092715231788,0.710218387610336,0.7212945009015252,0.7086092715231788
2,47,0.3008476416038912,0.877994839660892,0.8777198866388237,1.0204841494560242,0.6920529801324503,0.6917670104853587,0.6979871126802424,0.6920529801324503
2,48,0.27351829097714536,0.8886841135274604,0.8885541568211941,1.0470120310783386,0.7052980132450332,0.7055293581255665,0.7101724347986432,0.7052980132450332
2,49,0.2887397044619849,0.8861039439734612,0.885880089755588,1.0951433777809143,0.6721854304635762,0.673125233884892,0.6883964004273055,0.6721854304635762
2,50,0.28325324384279027,0.889421304828603,0.8892747023186992,1.116497242450714,0.7185430463576159,0.7191867483892447,0.7243768630974492,0.7185430463576159
2,51,0.2676721353863561,0.8931072613343163,0.8929205690516235,1.1608219981193542,0.6986754966887417,0.6975897298848729,0.7126723898291228,0.6986754966887417
2,52,0.2589877240879591,0.8949502395871729,0.8948119311780457,1.1356247901916503,0.7052980132450332,0.7048430068528573,0.7145479152929485,0.7052980132450332
2,53,0.25257803361083186,0.8942130482860302,0.8940423073558449,1.1052899479866027,0.7119205298013245,0.7129045476604196,0.7206369867045398,0.7119205298013245
2,54,0.22005211752514506,0.9107998525617398,0.9107000279559246,1.1163431406021118,0.7185430463576159,0.7189734537063762,0.7236289380926322,0.7185430463576159
2,55,0.2361475683228914,0.9034279395503133,0.9033044708376724,1.1424360752105713,0.6920529801324503,0.6928596273656126,0.6990355611978186,0.6920529801324503
2,56,0.2278967359384825,0.9096940656100257,0.9096083227636528,1.1722172498703003,0.7019867549668874,0.7024719781721128,0.7091546623861542,0.7019867549668874
2,57,0.22331048080394433,0.9115370438628824,0.9114745786964966,1.1500753521919251,0.7119205298013245,0.7123716274474929,0.7198951401718917,0.7119205298013245
2,58,0.23438040271054866,0.9045337265020272,0.9044504167486157,1.1471596598625182,0.7119205298013245,0.7129061877062696,0.7166296273604436,0.7119205298013245
2,59,0.21115856011246525,0.9096940656100257,0.909541108713385,1.215433955192566,0.7019867549668874,0.7034078036059372,0.7143663188315754,0.7019867549668874
2,60,0.21140521920697633,0.9107998525617398,0.9107188189468859,1.2503430128097535,0.7052980132450332,0.7054452783264874,0.7139312055847107,0.7052980132450332
3,1,0.9904197454452515,0.5237744194618503,0.4118859362364722,1.0024903178215028,0.4867549668874172,0.47037402345278917,0.5643121709967737,0.4867549668874172
3,2,0.8734965892725213,0.5897530409141172,0.5678530784177951,0.8938027739524841,0.5927152317880795,0.5912405391960585,0.6323188880123413,0.5927152317880795
3,3,0.8122369023256524,0.6236638407666789,0.6028984488206065,0.9220527052879334,0.4867549668874172,0.4758618857285637,0.5714988344780454,0.4867549668874172
3,4,0.7907406576844149,0.6387762624401032,0.6293554275960107,0.9433615922927856,0.5099337748344371,0.5014496212583427,0.605143181260731,0.5099337748344371
3,5,0.7579492760259051,0.6631035753778105,0.6558437846737952,1.0219109654426575,0.4900662251655629,0.47816401230287264,0.6215169413030075,0.4900662251655629
3,6,0.7300956443298695,0.6885366752672318,0.6825232298695851,0.848825991153717,0.5728476821192053,0.5661863943248913,0.6095741706052055,0.5728476821192053
3,7,0.7247420965239059,0.6837449318098047,0.6767322787819949,0.8428322911262512,0.5761589403973509,0.5659556913791854,0.6143916428845156,0.5761589403973509
3,8,0.6952275190242502,0.6999631404349429,0.692800973425757,0.9178727030754089,0.5397350993377483,0.5287690140461778,0.6108256392903755,0.5397350993377483
3,9,0.6912503145461859,0.7007003317360855,0.6952189941960724,1.0226298809051513,0.5331125827814569,0.5152304894812173,0.6213288157603053,0.5331125827814569
3,10,0.6610820002334062,0.708072244747512,0.7028467024938749,0.8618148684501648,0.5993377483443708,0.5876221520834277,0.6613358225571709,0.5993377483443708
3,11,0.6469503731228584,0.7095466273497972,0.7059426051560688,1.01425940990448,0.5629139072847682,0.5573497436482016,0.6592056400726186,0.5629139072847682
3,12,0.6470257182453953,0.7143383708072245,0.710114307307318,0.8487051129341125,0.6059602649006622,0.5976622027833474,0.6403128866543991,0.6059602649006622
3,13,0.6325126574483029,0.7158127534095098,0.7124071944543617,0.8537597417831421,0.5927152317880795,0.579892927186527,0.6423216955563436,0.5927152317880795
3,14,0.6245437444642533,0.7180243273129377,0.7149742898201018,0.731494665145874,0.6788079470198676,0.679567313485522,0.6893083909050782,0.6788079470198676
3,15,0.6098720029343007,0.734242535938076,0.7310464918401444,0.8113144874572754,0.6225165562913907,0.6209923328662625,0.6426919201689156,0.6225165562913907
3,16,0.6040118378262187,0.7379284924437891,0.7344075974814085,1.0299968600273133,0.5463576158940397,0.5334006500608262,0.6302342709263407,0.5463576158940397
3,17,0.602195622616036,0.7353483228897899,0.732349785367936,0.986423659324646,0.5562913907284768,0.5501052493537956,0.6181204305926549,0.5562913907284768
3,18,0.5845574126687161,0.743457427202359,0.7407363817738659,0.895369005203247,0.6158940397350994,0.6118723296737569,0.6617098923903224,0.6158940397350994
3,19,0.5569768645042596,0.7563582749723553,0.7539330110213406,0.9556707620620728,0.5960264900662252,0.592844146865853,0.6578880160631253,0.5960264900662252
3,20,0.5666124827640001,0.7600442314780685,0.7581923227056792,0.8716236352920532,0.6158940397350994,0.6079654195338513,0.6716250131399137,0.6158940397350994
3,21,0.5644486414831739,0.7578326575746406,0.7549092717261976,0.7873879313468933,0.652317880794702,0.6497528826690959,0.6737747011765842,0.652317880794702
3,22,0.534252640812896,0.7655731662366384,0.7636090547214834,0.8494372129440307,0.6357615894039735,0.6361139014210453,0.6806733537301679,0.6357615894039735
3,23,0.5346846947836321,0.771839292296351,0.769217317858189,0.8272849321365356,0.6357615894039735,0.6354772310752952,0.6757202401699612,0.6357615894039735
3,24,0.5229070907415345,0.7692591227423516,0.767621600309403,0.91421480178833,0.6258278145695364,0.627074906955731,0.6804343242760175,0.6258278145695364
3,25,0.5061614769835805,0.7832657574640619,0.781986071649573,0.7482920527458191,0.6920529801324503,0.6923648796362792,0.6996837245150934,0.6920529801324503
3,26,0.5037131739217181,0.7806855879100627,0.7786862317017742,0.951807951927185,0.6026490066225165,0.6012091676906887,0.6543629863615843,0.6026490066225165
3,27,0.5018902781397797,0.7784740140066347,0.776930961883794,0.8190622210502625,0.6556291390728477,0.6539528475414391,0.6843007767763781,0.6556291390728477
3,28,0.4942807631437169,0.7806855879100627,0.7791967779888143,0.9230615019798278,0.6192052980132451,0.6171153043451288,0.6677136876145661,0.6192052980132451
3,29,0.4705911368824715,0.7972723921857722,0.7959941507039716,0.8777908444404602,0.6754966887417219,0.6764144441116188,0.6835318888568961,0.6754966887417219
3,30,0.47031085158503333,0.7957980095834869,0.794713227327025,0.8329640030860901,0.652317880794702,0.6516460306914486,0.656805112127182,0.652317880794702
3,31,0.43225988329843035,0.8238112790269074,0.8226827623281232,0.8886685490608215,0.6423841059602649,0.6432821610652447,0.6594792372807703,0.6423841059602649
3,32,0.41980847647023756,0.8193881312200516,0.8184603511227317,0.9554542422294616,0.6324503311258278,0.6291088496067353,0.6650787767842454,0.6324503311258278
3,33,0.4099912823632706,0.825654257279764,0.824667137131376,0.983259117603302,0.6490066225165563,0.6469768872200944,0.6762505690720032,0.6490066225165563
3,34,0.38683117544928264,0.8378179137486178,0.8369540085000624,1.0083523631095885,0.6357615894039735,0.6325103478181745,0.6668545862951579,0.6357615894039735
3,35,0.40791118144989014,0.8267600442314781,0.8259746586902712,0.9770682454109192,0.6390728476821192,0.6358856375412667,0.679424119676804,0.6390728476821192
3,36,0.3743134847907133,0.8437154441577589,0.8431804245618005,0.9206115245819092,0.6788079470198676,0.6803465170984206,0.7011515845604378,0.6788079470198676
3,37,0.37314996157967767,0.8374493180980465,0.8368330888652228,0.9282417535781861,0.6622516556291391,0.6596299503434611,0.6866522548445229,0.6622516556291391
3,38,0.3899384085522142,0.8348691485440471,0.8342644399556726,1.108301615715027,0.6390728476821192,0.6377052850411565,0.6768915070361226,0.6390728476821192
3,39,0.37690473503844685,0.8411352746037597,0.840459702500762,1.1045450568199158,0.6390728476821192,0.6364426136999906,0.6652922177043284,0.6390728476821192
3,40,0.3807613288247308,0.8345005528934759,0.8338755912480403,1.0065876126289368,0.6423841059602649,0.6399447912404637,0.6642693479959457,0.6423841059602649
3,41,0.3540807782217514,0.8462956137117582,0.8459437379665515,0.9709578514099121,0.6622516556291391,0.6616711533230385,0.6781428027708001,0.6622516556291391
3,42,0.3622393982354985,0.8492443789163288,0.8487319873575402,1.1401670098304748,0.6158940397350994,0.6118342906270322,0.6409537841505155,0.6158940397350994
3,43,0.3487340347018353,0.8518245484703281,0.8513297013197125,1.1103232026100158,0.6158940397350994,0.6111094631040049,0.642499828668736,0.6158940397350994
3,44,0.3258312233658724,0.865462587541467,0.8651174602086459,1.0800779938697815,0.6655629139072847,0.6657582424817703,0.6799836132676638,0.6655629139072847
3,45,0.3392559969147971,0.8499815702174714,0.8496014624545913,1.168453335762024,0.6258278145695364,0.6268879023845911,0.6614062221717177,0.6258278145695364
3,46,0.32644355435704075,0.8577220788794693,0.8572741550640298,1.1719101548194886,0.6357615894039735,0.6312567702564409,0.6647840629391819,0.6357615894039735
3,47,0.306325321280679,0.8687799483966089,0.8684915431983252,1.136729121208191,0.6456953642384106,0.6443837331468477,0.6741195612692362,0.6456953642384106
3,48,0.30364773301191106,0.8684113527460376,0.8681105341073884,1.0557406425476075,0.6655629139072847,0.6654304848499031,0.6819754391822955,0.6655629139072847
3,49,0.30510614708412526,0.8761518614080354,0.8757785633279143,1.0785741806030273,0.6423841059602649,0.6415187455319388,0.661678739973976,0.6423841059602649
3,50,0.29621733413186185,0.8809436048654626,0.8806460967989095,1.091964852809906,0.6423841059602649,0.6423978507597295,0.65895232295552,0.6423841059602649
3,51,0.2936225471108459,0.88020641356432,0.8799460561572012,1.114251160621643,0.6357615894039735,0.6329955727723657,0.6575443141809295,0.6357615894039735
3,52,0.28265205892019496,0.8872097309251751,0.8869701503462007,1.1568925499916076,0.652317880794702,0.6496994700842578,0.6783791655159042,0.652317880794702
3,53,0.27186088818450305,0.8879469222263178,0.887674731263789,1.08694269657135,0.6556291390728477,0.6562299601405351,0.6751754343711179,0.6556291390728477
3,54,0.2691931773063748,0.8846295613711758,0.8843379514326767,1.1969043970108033,0.6390728476821192,0.6387433122296311,0.6623100359403791,0.6390728476821192
3,55,0.26909091548864233,0.8912642830814597,0.8910119368894893,1.0213516473770141,0.6854304635761589,0.6864365071742716,0.6930289068147898,0.6854304635761589
3,56,0.27458325374958126,0.8831551787688905,0.8829149832887411,1.1036513209342957,0.6622516556291391,0.663948217086278,0.6881779116978699,0.6622516556291391
3,57,0.2707334444966427,0.889421304828603,0.8892474469497673,1.0705499053001404,0.6556291390728477,0.6560385156956244,0.6744781773363936,0.6556291390728477
3,58,0.25066247305204703,0.8945816439366016,0.8943181041414987,1.193806564807892,0.6390728476821192,0.6397381685967584,0.669651149581486,0.6390728476821192
3,59,0.24569848041201747,0.8960560265388868,0.8958632171125498,1.1975725054740907,0.6456953642384106,0.6467482374488035,0.6671405994117804,0.6456953642384106
3,60,0.25313557753729266,0.8975304091411721,0.897378751675457,1.2624759197235107,0.6390728476821192,0.6370232195825033,0.668525567574916,0.6390728476821192
4,1,0.9877514728280001,0.5311463324732768,0.43164066805623214,1.04173846244812,0.40728476821192056,0.36146743720113256,0.5180484581810747,0.40728476821192056
4,2,0.8913011634072592,0.5764835974935496,0.5411289728973206,0.9762799859046936,0.44370860927152317,0.4164469975451938,0.5166120008250522,0.44370860927152317
4,3,0.8349494947943576,0.61002580169554,0.5956848571775454,1.0309618592262269,0.4470198675496689,0.4310922822512229,0.5453295072073346,0.4470198675496689
4,4,0.8087822878083517,0.6299299668263915,0.6175754109332784,0.9850126028060913,0.45695364238410596,0.4411260577560779,0.563482510686837,0.45695364238410596
